Rank,Gene,Cell Type,logFC.ecoVSctrl,logFC.ecpVSctrl,logFC.ecpaVSctrl,logFC.eueVSctrl,logCPM,FDR,Score,Status,Dropped Reason
911,AC108463.3,Prv-CCL19,-1.03642529371722,-1.0926600476019,-1.28681456348338,-0.262291098816265,8.24402937841624,2.08226386804457e-15,0.5241126072039015,PASS,
912,UBE2E3,Prv-CCL19,-0.990012160064775,-1.26622526290366,-1.31744715952374,-0.348195014821684,8.50468662784682,1.21420722864994e-20,0.5240899340266998,PASS,
914,UGCG,EC-tip,-1.31113764637572,-1.08541646791189,-1.38406460030803,-0.365553677851458,8.48838693095231,3.86673087775808e-58,0.5240486287245006,PASS,
915,QPCT,Prv-CCL19,-1.24052593861877,-1.15418806668175,-1.13510650126863,-0.295467559948523,8.23169068443951,2.03630457856029e-14,0.5240348361203914,PASS,
917,P4HB,Prv-CCL19,-1.66542737818808,-1.22051984866481,-1.52293622449222,-0.572886816633607,8.72604564443717,3.897926218421e-30,0.523993608116176,PASS,
918,FYB1,EC-tip,-1.85444374050261,-0.444357352167216,-1.52784631352629,-0.232538150051849,7.31023008893906,4.87752986557953e-74,0.5239618585933725,PASS,
919,SNAI1,cDC2,-1.64620164036781,-1.29033045914451,-1.60710544583782,-0.632026477027705,6.81080359763629,3.87555923792226e-10,0.5239478978734124,PASS,
926,MIR4435-2HG,Prv-CCL19,-0.769143233895316,-1.85065630819222,-2.14469934371886,-0.865878441182241,8.48888169544787,5.64472048802944e-43,0.523632505412188,PASS,
927,CAPG,cDC2,-1.53017522744065,-0.56725875493159,-1.20491134019195,-0.107955835838878,8.47919751302304,2.34447350087953e-12,0.5235622701387986,PASS,
928,ALG3,EC-aPCV,-0.767411381322718,-1.22633158872834,-1.37998686374739,-0.302003120907618,7.92691455191238,0.0001389553389929,0.5235596809153285,PASS,
930,CCL22,cDC2,-1.382129210826,-1.63442418841148,-1.01294252681621,-0.537092994995864,7.16655078238812,7.639062237387961e-09,0.523552640276156,PASS,
931,GCNT2,EC-aPCV,-0.278952145270759,-1.39555570544332,-1.44812114247346,-0.281079950151483,7.86933033640599,8.49611807765763e-13,0.5234995225428248,PASS,
937,RGCC,EC-tip,-1.46246056263597,-0.815357296823036,-0.896359029583655,-0.113102273415786,9.62990735558893,1.52094398237127e-56,0.5233535628602336,PASS,
939,TGFB2,EC-PCV,-1.40363282327527,-1.4406507540659,-1.49130651885948,-0.616330151491678,7.94116084284424,2.71281064057853e-07,0.5233073525939698,PASS,
940,ACVRL1,EC-PCV,-1.55856317167631,-1.07716497688072,-1.13621863678313,-0.356071255713318,8.32270157098699,4.3893130361322e-07,0.5232250548649474,PASS,
942,PCSK5,dS2,-0.542797319501939,-0.775099135638925,-1.33728668243663,-0.0092637718667136,7.32138583827398,3.89203236130993e-37,0.5231270716950075,PASS,
943,SLC39A7,Prv-CCL19,-1.61047036290186,-1.12760331167707,-1.01601502968617,-0.355097141048138,8.40152863978969,3.55510755502838e-14,0.5231136411060137,PASS,
944,IFIT1,dS2,-0.679161124858286,-0.891091871598162,-1.08321497585929,-0.0174661963110234,7.16818637394532,7.03433132197193e-37,0.523053338387806,PASS,
946,FBLIM1,EC-tip,-2.10715865749065,-1.1248498536139,-0.758166067104275,-0.394581545537447,7.44668296369229,3.24949415642212e-96,0.5228988058001728,PASS,
949,BST2,EC-aPCV,-0.400207528721326,-1.7082994040939,-1.86279854655923,-0.620014562760719,9.05828840246098,6.489507546576799e-57,0.5228834002597377,PASS,
950,RUNX3,Mɸ1-LYVE1,-1.89224825821422,-1.15696483212885,-0.540350140889882,-0.282591690231282,7.35876760988999,2.34035899180804e-54,0.522769220642499,PASS,
952,GUCY1A1,cDC2,-1.97635504657921,-0.566987091759049,-0.817875966060181,-0.105116284804889,6.89796901185124,9.59954881457143e-06,0.5227449955299138,PASS,
956,MT-ND6,EC-aPCV,-1.34211774435047,-0.966352218073398,-0.937212868579288,-0.187654271873935,9.0334149611239,8.79582861884915e-06,0.5226409505414643,PASS,
958,IP6K2,Prv-CCL19,-0.820837476035034,-1.04603485744247,-1.05867298011532,-0.135187182057868,8.42936109726172,3.43971326672913e-12,0.5225706545696376,PASS,
961,NT5DC2,Prv-CCL19,-1.43615909727486,-0.76671008771288,-0.979533345612397,-0.129561970053203,8.58306037107822,3.76966833183497e-13,0.5224899770395834,PASS,
962,CAMK2N1,dS2,-0.786832368767237,-0.889074508320864,-0.921492508984914,-0.0011227178874884,7.69507028400537,3.55207580511984e-57,0.5224859606240593,PASS,
963,RBP1,EC-PCV,-1.92012112280903,-2.04583396549281,-2.2452022602389,-1.29937113055006,8.19377744441537,1.13209631016243e-27,0.5224847987192923,PASS,
968,CD24,Treg,-1.43360612857606,-1.05364315426826,-0.512081548786841,-0.113022435274289,8.39945163206221,9.10335822934699e-09,0.5223157857330682,PASS,
969,MFAP2,EC-tip,-2.06193786411235,-1.31511388654053,-1.18354521083242,-0.63459754689986,7.31519378972001,3.56289890236682e-77,0.522314405254934,PASS,
973,COL6A2,Prv-CCL19,-1.81670554182346,-0.998833275680568,-0.983414435338467,-0.349335815593977,10.1635224103286,1.92941061280623e-34,0.5222666745362821,PASS,
974,DPEP1,EC-tip,-1.57052071467065,-0.912073988569448,-2.82843858788023,-0.862335985171682,7.80936019444451,7.41166820091348e-52,0.5222611028230966,PASS,
975,CADM1,Mɸ1-LYVE1,-2.50289764995907,-1.34293413340977,-0.64147959472291,-0.572706524464334,7.45623326032276,3.37816857909828e-75,0.5222542567244371,PASS,
976,PDLIM4,EC-PCV,-1.47431912787749,-1.23501056298389,-1.62121109554071,-0.597011157219298,8.13523408936084,9.546819753506669e-12,0.5222506713073045,PASS,
978,STRA6,EC-PCV,-1.54377644866451,-1.48997894957037,-1.52461922120473,-0.706366183719659,7.92130437133077,2.89674481422015e-12,0.522247030100074,PASS,
979,MTRNR2L8,EC-aPCV,-1.73791578664925,-0.837307262558642,-0.515225150390612,-0.0862497320884363,9.63291410388968,6.547426503935559e-30,0.522208602879229,PASS,
980,CALU,EC-PCV,-0.957147901442593,-0.810653693849577,-1.0999547580656,-0.0752946271426764,8.19048414551733,5.15885964414811e-06,0.5221935927616397,PASS,
982,PLEK2,cDC2,-1.8887376821775,-0.743624604376137,-0.976456835995074,-0.240956769293231,6.93001689594909,2.1122304526854e-06,0.5221109859967752,PASS,
984,EFNB3,EC-tip,-1.25190520051788,-1.05265427908317,-1.2506507540281,-0.327448748665555,7.17985842995021,1.07892661789408e-31,0.5220784762736728,PASS,
985,AQP9,Mɸ4-infiltrated,-1.15983182169224,-1.45883372878748,-1.0860979324656,-0.449650055353672,8.23081083123089,6.63135616651712e-28,0.521961027437635,PASS,
987,PLAU,Mɸ1-LYVE1,-2.34197704536649,-0.566710742020409,-0.408511808463583,-0.0720818280123416,7.70726760410797,1.47388662559136e-81,0.5219141503646664,PASS,
988,JPT1,Prv-CCL19,-0.354928142811211,-1.07125424250301,-1.18229913148642,-0.0816717741373835,8.30418381746578,2.02465209652065e-13,0.521911331841259,PASS,
989,TMEM98,EC-PCV,-2.07643156778108,-1.11055759183786,-1.53293136334585,-0.664543412079178,7.9947543301193,1.82056762563849e-08,0.5218724222147137,PASS,
995,FKBP11,Prv-CCL19,-1.04979199782675,-1.25487312700644,-1.02740603645846,-0.303554305969708,8.29127879911197,2.35806986548717e-11,0.5218283374589324,PASS,
1000,CLEC14A,EC-PCV,-0.833116922536376,-1.15010177172793,-1.14191188819842,-0.240053960511626,9.499094844311,5.03723374366326e-22,0.5215778292204313,PASS,
1002,TDO2,Prv-CCL19,-1.76726814595159,-1.68242233356547,-1.68453148186266,-0.920472205782447,8.2394779385894,1.1247546708345e-23,0.521540543369558,PASS,
1004,FAM69C,Prv-CCL19,-1.57605761179673,-1.45339108646313,-1.52560850162708,-0.710895815896913,8.23562947426349,3.8769191696847e-20,0.5214705477227372,PASS,
1010,SSR2,Prv-CCL19,-0.827437465218831,-1.05138254140039,-1.13007456295046,-0.190627919471429,9.09765546522334,1.01144015593136e-24,0.5213369732946801,PASS,
1014,TMEM158,Mɸ4-infiltrated,-2.80819674341321,-2.3102125729499,-3.60195784412911,-2.0766350818473,7.64077403831312,3.68890204874057e-108,0.5212096075640605,PASS,
1015,TGFB2,EC-tip,-1.6638016644981,-1.1476678944882,-0.83280789413497,-0.354239931901098,7.2472912497357,4.16141787137088e-60,0.5211705754127909,PASS,
1018,DHRS3,Prv-CCL19,-2.65763764671089,-1.29426778558178,-1.41551496376413,-0.869767795386037,8.46864548247889,1.17469209272004e-26,0.5211434951541131,PASS,
1019,HLA-DRB5,Mɸ1-LYVE1,-4.43419775561353,-0.723368824122496,-0.286614872341094,-0.629618617272701,10.3257809302255,8.080952867102219e-251,0.5211329331274613,PASS,
1020,ZNF704,EC-aPCV,-0.597573375975516,-1.24889036307306,-1.32670321129258,-0.299757729610616,7.91849673223754,1.56555577779569e-05,0.5211319333177098,PASS,
1022,NRXN2,EC-tip,-1.39819394061468,-0.830122429617027,-1.35858584916972,-0.311134628574474,7.2119272065898,6.84727909213555e-37,0.5211063651257591,PASS,
1025,BEX4,EC-tip,-0.713868144470971,-1.07412538836329,-1.23203913680649,-0.21379965446959,8.00740216478421,7.570452976979621e-37,0.521026649947829,PASS,
1026,ROR2,EC-PCV,-0.731374100154333,-1.02076034816411,-1.04569383779586,-0.128366507201912,7.9215829318252,2.36968085353554e-06,0.5210053149325334,PASS,
1029,AC025164.1,EC-aPCV,-0.282838747587115,-1.37298634957004,-1.24004544506302,-0.252795451664689,7.87382996445565,1.99278881204353e-07,0.5209255805403179,PASS,
1030,MAZ,Prv-CCL19,-1.5761643747459,-1.30644975509687,-1.37385168874721,-0.598890133800204,8.53889619757241,5.18325205524914e-23,0.520909972063331,PASS,
1031,PTPN7,EC-PCV,-0.917175155436966,-0.941740589297932,-0.871676310346694,-0.0795531024903246,7.92849452883796,0.0003893887594939,0.5209071520253239,PASS,
1034,CYP26B1,EC-tip,-4.13920268243338,-2.66716096136438,-3.54707561469502,-2.52509151348497,7.52954691857369,4.91372654842531e-253,0.5208341980994708,PASS,
1035,TIMP1,EC-aPCV,-1.53923390336224,-1.26437275173083,-1.37880369217868,-0.572513462267209,8.93340434607006,1.55440479821985e-10,0.5208189857483184,PASS,
1037,SRD5A3,Prv-CCL19,-1.24935690557273,-1.37994694825069,-1.4344146253332,-0.574237026494847,8.27427891763459,6.55324892369152e-16,0.5208075548894017,PASS,
1038,TMEM273,Mɸ4-infiltrated,-1.67123001007201,-1.33788346184878,-1.93229121763602,-0.826166726785877,7.58753059800762,4.306993478040879e-43,0.5207857886737653,PASS,
1040,HLF,EC-aPCV,-0.50818663094844,-1.70959466055974,-1.4638177561482,-0.555646568835869,8.03083297615394,1.8650560294505e-16,0.5206791119057848,PASS,
1045,PLK3,Mɸ4-infiltrated,-1.90540558276678,-1.85778060735548,-1.83604043451479,-1.10618078882063,7.83764223393099,3.23072927399302e-60,0.5203796301255758,PASS,
1046,TM4SF1,EC-PCV,-0.715024207492944,-1.04282516570137,-1.22176727440897,-0.208845352376512,9.76273507700262,2.47174563985129e-11,0.5203730751757775,PASS,
1051,ACTN1,Mɸ4-infiltrated,-1.30827632903646,-1.01469305090469,-0.809650623686488,-0.211751512328087,8.49331298300875,1.40846584724448e-29,0.5201309572861169,PASS,
1053,TMEM51,Mɸ1-LYVE1,-1.62961563605191,-0.847268745641451,-0.29105812738162,-0.0331161456664733,7.59021712363908,7.89686890186588e-59,0.5200442702772626,PASS,
1056,BCAT1,EC-PCV,-3.00071050421537,-2.45806750962976,-2.53065770259004,-1.8746580892865,8.0830559188337,3.8663735986534e-36,0.5197797794115389,PASS,
1061,LITAF,EC-PCV,-2.40673884757692,-0.817983158782891,-0.904907397167652,-0.432593468670585,8.1958241871757,1.10322778730258e-07,0.5196523187646764,PASS,
1063,GNS,EC-PCV,-1.25983112828731,-0.845570919706381,-0.6507021391736,-0.0730429009502783,8.44970831455159,0.0001172360122086,0.5195801157173238,PASS,
1067,TNNT1,Mɸ4-infiltrated,-0.945177854929767,-1.52418566141558,-1.34818678845886,-0.561398161171027,7.32335714483887,7.77398740774468e-24,0.5195257486938447,PASS,
1068,LINC01268,EC-PCV,-0.173656394507889,-1.08042747698887,-1.08708402871109,-0.059077654321594,7.99099269734368,3.55710575140905e-05,0.5194844941821414,PASS,
1069,TLE1,EC-tip,-1.1864486124608,-1.05921194054466,-1.47508306493803,-0.441346036414471,7.81293121462507,5.81432222494512e-38,0.5194813462148634,PASS,
1072,LAPTM4B,EC-tip,-1.72658435002573,-0.445264588985228,-0.794540081173413,-0.0453612831822909,8.5956570657589,1.15866823511529e-131,0.5194498095873028,PASS,
1073,MCRIP1,EC-PCV,-0.678569858394197,-1.04689082718583,-1.25199178938927,-0.232891610097703,8.19483691101789,2.73655403228246e-08,0.51935728149934,PASS,
1074,RUNX3,cDC2,-1.8641410754389,-0.12202129995577,-1.39331098613218,-0.125370742874056,8.43773553601257,2.58856442970634e-15,0.5193297687792955,PASS,
1087,IRAK2,Mɸ4-infiltrated,-1.22644420891544,-1.20668112922448,-1.56016391317714,-0.561012240622529,7.32230929417052,6.151218257351211e-23,0.5189632000014633,PASS,
1089,SERPINF1,Prv-CCL19,-0.218925311597807,-0.886830302123184,-1.22635374216469,-0.0355601312231221,8.7151235551764,2.83680973745708e-15,0.5189247026516951,PASS,
1090,PROCR,Mɸ1-LYVE1,-2.40379226583068,-1.69440736542174,-1.61844640919962,-1.10240375660948,7.23387213179133,5.96741402936379e-35,0.5189025879689926,PASS,
1091,HOXA9,Prv-CCL19,-1.50816895781477,-1.17742655662546,-1.15833680006417,-0.485449149299682,8.2491923810012,2.16726380675571e-11,0.5188554822983587,PASS,
1094,CTBP2,Prv-CCL19,-0.452524248787136,-1.02936869384299,-0.989270081572511,-0.0885752317860994,8.40771786516584,1.82404377600218e-12,0.5187984057532485,PASS,
1095,PPA1,Mɸ1-LYVE1,-2.04599746116654,-0.777750850251008,-0.817878474146646,-0.311807244150444,7.54740892856423,1.36784001793883e-64,0.5187809106670056,PASS,
1096,ILF2,Prv-CCL19,-0.471282086604101,-1.19396110409646,-1.16815334439494,-0.234839031062594,8.53773021057234,4.88973838004687e-20,0.5187754056838846,PASS,
1098,SYNJ2,Mɸ4-infiltrated,-1.97658420148347,-1.76346920181123,-1.50756158094427,-0.998089098744048,7.47334526278711,8.069469359063429e-42,0.5187201192649846,PASS,
1104,RNF24,EC-tip,-1.26111257564542,-0.665931541970005,-1.01817403142616,-0.132725546548813,7.26131326906993,6.698021513331559e-33,0.5185570126788275,PASS,
1105,SMTN,Prv-CCL19,-1.41035067768171,-1.32910149536254,-1.40662503538208,-0.62282519542802,8.43372549767456,1.06008919893335e-19,0.518528421747341,PASS,
1108,CLEC14A,EC-aPCV,-0.816994693146885,-1.01617787770175,-1.12078172564039,-0.22716144612451,9.30321461217277,1.73671389756803e-10,0.5184895397501044,PASS,
1110,CEMIP,dS2,-1.63696889222802,-1.57763943866243,-1.5255637013376,-0.837752016556523,7.05161952598727,6.37067482485272e-38,0.5184530834904892,PASS,
1111,MBOAT2,EC-tip,-1.09131807937952,-0.820664393895797,-0.821287302338512,-0.101119419175434,7.38832591327192,6.592447750579859e-33,0.5184418411424557,PASS,
1113,C9orf16,Prv-CCL19,-1.1509615904628,-1.16571878836298,-1.4563257021925,-0.499005878424643,8.56641744783784,3.12068811959834e-22,0.5183673458838272,PASS,
1114,MMP7,Treg,-1.37512752449465,-0.835725399801904,-0.719048344867245,-0.148259532187,8.39415455796421,2.47162199089302e-05,0.5183220491474696,PASS,
1118,RASSF8,dS2,-1.04869103700436,-0.914875286431505,-1.01569936162408,-0.207803017921253,7.66635769202617,3.11753925506611e-48,0.5181820338660121,PASS,
1120,PPA1,EC-PCV,-1.09711041532857,-1.12004737859012,-1.13484170102209,-0.360513944269338,8.53838069096482,4.19544633707038e-08,0.5181398618121945,PASS,
1121,CTSK,Prv-CCL19,-0.778590521564283,-1.17723851560101,-1.28216620761378,-0.35683023267467,8.50960183311975,2.04712117570944e-16,0.5181351583146224,PASS,
1122,CCND1,cDC2,-1.24584567270391,-0.47150912184308,-1.45786952484256,-0.190608308361328,7.34055044176152,1.54075249910968e-06,0.5181260579739353,PASS,
1127,TMEM165,Prv-CCL19,-1.55308149709267,-1.66435931704856,-1.67829906023141,-0.91533454981169,8.6771475321603,3.4735742530041e-33,0.518016858293477,PASS,
1128,CD44,Mɸ4-infiltrated,-2.15665473988537,-1.1459903095828,-1.12713956005225,-0.635806806845427,10.1966446431269,1.37884944051325e-74,0.5180167707817641,PASS,
1130,CD44,cDC2,-1.4365001616706,-1.08620248169229,-0.530127969463573,-0.229796004977159,8.13459136267543,3.49198371340929e-15,0.5179214972122076,PASS,
1133,PMEPA1,cDC2,-2.05498295454605,-1.43062490183973,-1.8401083334913,-0.98457810167928,6.86641725399899,8.42774932966625e-12,0.5177710836543638,PASS,
1134,TRIB2,Treg,-1.24120295612727,-1.18112509470609,-1.12096619030826,-0.429425546682159,8.51054817751953,2.5509971093196e-08,0.517736978858608,PASS,
1135,EXOC3L2,EC-tip,-1.96752688388084,-0.854334706870882,-0.250412936617154,-0.158418179354634,7.59123553778119,2.33095698334866e-95,0.5177284512188073,PASS,
1137,PPIF,Mɸ4-infiltrated,-3.60012120792916,-3.2875708402503,-4.35891306690858,-2.9547802121038,8.48692805254576,8.525441667038991e-219,0.5176818219718061,PASS,
1138,PLP2,Mɸ4-infiltrated,-0.793199518953024,-1.19998829926646,-0.890677236702317,-0.249298157565618,7.93336291090752,6.68654830811879e-24,0.5176809767541887,PASS,
1140,SEC61B,Prv-CCL19,-0.765549004433183,-0.818835665147214,-0.922152025977555,-0.0681074261498305,9.09013096326574,2.25630314632784e-18,0.5176734566832527,PASS,
1142,TP53I3,Prv-CCL19,-1.40897405329242,-1.1654736830794,-1.32355749529553,-0.532952972562244,8.31140646516328,1.50265263891114e-12,0.5176457609496635,PASS,
1146,C15orf48,Mɸ1-LYVE1,-2.4941663555402,-1.00593366788505,-0.540813716553757,-0.462767972554132,7.31711054533169,6.97855706268167e-96,0.5175785789475322,PASS,
1147,HIC1,Mɸ1-LYVE1,-1.83758780424796,-1.17811987934553,-1.01965820409431,-0.545630000634709,7.23003529179008,1.08755849495301e-27,0.5175605581852492,PASS,
1148,CCDC74A,Prv-CCL19,-1.06192886015624,-1.10898066307998,-1.31572132092569,-0.418230876641808,8.28231453314,1.33999351418991e-12,0.5175545757988765,PASS,
1149,CYP26B1,EC-aPCV,-1.26365841406829,-1.37043690569709,-1.37375841545673,-0.614438620943508,7.82797347795635,1.69112958085252e-05,0.5174685216876573,PASS,
1152,SMAD7,Mɸ4-infiltrated,-2.56026207683161,-2.58030907710381,-1.55811423120062,-1.55023951421734,7.74604357216595,1.70112126059687e-79,0.5173893785942657,PASS,
1154,EFEMP2,Prv-CCL19,-0.745377449885475,-0.836927209149327,-1.05249811578176,-0.122514212793169,8.64293487209415,1.16022862360589e-13,0.5173627606716991,PASS,
1158,PPP1CA,Prv-CCL19,-0.911475905107141,-1.08945692057637,-1.12564803955146,-0.312862259173474,8.38080098212796,1.49945806033881e-12,0.5172891755346107,PASS,
1161,TOX,EC-PCV,-0.383344730075173,-0.934827429743793,-0.904909007915192,-0.0303479209504802,7.9192391391943,2.8904941789951e-07,0.5172395642492895,PASS,
1163,MIS18BP1,Prv-CCL19,-0.0556753868465473,-0.903901643122886,-1.39492852479813,-0.0956751331292703,8.32226223755504,4.16316509139471e-18,0.5172286383172134,PASS,
1168,SRPX2,Prv-CCL19,-1.38973427028216,-1.4420036886558,-1.4900714771098,-0.724212575002475,8.23894528159033,7.675133457213761e-19,0.5171130955960835,PASS,
1169,CFL1,Prv-CCL19,-0.83244579525362,-0.819117810404614,-0.908191695576108,-0.0929973749614935,9.59853878388528,5.92919649737846e-22,0.5171055702318259,PASS,
1170,TMEM158,dS2,-2.03440787424601,-1.0142361590236,-0.850647352467633,-0.46787715655371,8.1407540165576,6.833708771430361e-47,0.5170998986042274,PASS,
1172,LAG3,Treg,-1.48479874883926,-1.103481070338,-1.31799622173666,-0.531977220756275,8.48792134141527,4.24915100322458e-06,0.5170227202661664,PASS,
1173,SH2B2,cDC2,-1.61266737271802,-0.906827360696921,-0.69754527757378,-0.262617281843194,6.90769647739179,2.19042085539433e-05,0.5170102467185521,PASS,
1175,GPR84,Mɸ1-LYVE1,-2.13056771540015,-1.28933995847491,-1.05137084370985,-0.691259708359543,7.26024750569638,3.60699649300581e-42,0.5169850062490955,PASS,
1178,KCNJ8,Prv-CCL19,-2.14106078085911,-0.611159265924439,-0.882312063551203,-0.31348703623081,8.87264570061857,4.46073093239059e-17,0.5169406908926258,PASS,
1179,KRT18,EC-PCV,-0.517280552726169,-1.43642210059749,-1.32691812288501,-0.455186341532414,8.06056227253432,3.03669113515439e-08,0.5168208356461611,PASS,
1180,PYCR1,Prv-CCL19,-1.11413609017167,-1.28655882710923,-1.27940375526652,-0.518302371362252,8.23023243816085,1.48542304735352e-16,0.5168142001441431,PASS,
1181,IRAK1,Mɸ4-infiltrated,-0.63840098789917,-1.08173055348484,-1.19236493493877,-0.272492506088992,7.91386079535743,1.11715813826956e-27,0.5167885116342177,PASS,
1182,CD22,cDC2,-0.746188923845142,-1.24798182979748,-1.30111701696312,-0.415563620194325,6.80129341276004,5.73676280089634e-08,0.5167798976696794,PASS,
1183,CSRP2,dS2,-2.05552610913079,-2.26750163869531,-2.54927759662927,-1.61226352262481,7.2331890159245,8.108458631142339e-56,0.5167661283977841,PASS,
1184,PPIF,cDC2,-1.53727090898494,-0.478197307835568,-1.15580555982487,-0.195107648501345,7.31791891128603,2.85808906831747e-07,0.5167506691087654,PASS,
1185,CALR,Prv-CCL19,-1.22398173966286,-0.848733961886336,-0.936385505454432,-0.223493702953485,9.15752787412059,9.63737987141454e-16,0.5167342715569376,PASS,
1187,PPIB,Prv-CCL19,-0.637511284172907,-0.702009500695848,-0.921720971470923,-0.0002266460635224,9.49986251004149,4.39894231260349e-23,0.5166865883339489,PASS,
1188,TAX1BP3,Prv-CCL19,-0.993494345461403,-0.841374920566451,-1.06292031194654,-0.205800355655758,8.46071135305136,1.0100027740418e-11,0.5166661906500206,PASS,
1190,EFEMP2,EC-PCV,-0.60703738941869,-1.43524541652097,-1.61229428052016,-0.574866451496446,7.94365360948962,5.97833528825682e-11,0.5166249587429697,PASS,
1191,TUBB6,Mɸ4-infiltrated,-0.908018039793237,-0.893895981570602,-1.15420227676359,-0.241222943454087,7.57308370149522,1.27465489240685e-20,0.5166101390654632,PASS,
1194,SMAD1,EC-tip,-1.17629189798398,-0.720280737803852,-0.810327269443252,-0.111445563309711,8.59726635570722,3.29434439184971e-81,0.5165297249190846,PASS,
1196,CDK1,cDC2,-2.8309172315508,-0.651541934465019,-2.1817397189574,-0.933669229186127,7.01874127793744,3.61107609737216e-13,0.5164795249859339,PASS,
1197,CD82,cDC2,-1.34793079169933,-1.12031270738605,-1.1801176593492,-0.470857314803464,6.817686397175,9.27076440414142e-06,0.516477955815594,PASS,
1199,TIMP1,EC-PCV,-0.902284897617689,-0.813745627260796,-1.16085756832471,-0.207137776802813,9.07421250164053,6.49332048278741e-16,0.5164283158534857,PASS,
1205,H3F3A,Prv-CCL19,-0.973936653168541,-0.994592376082359,-1.05778635703041,-0.281229143133407,10.3394232535094,1.77420285939803e-51,0.5162624225365599,PASS,
1206,SSR4,Prv-CCL19,-0.947626523851937,-0.702624407836187,-0.886912005633169,-0.077336781756346,9.19042834047734,6.12589980213505e-18,0.5162412334986497,PASS,
1208,RUNX1,Prv-CCL19,-0.5035197761294,-1.0523501785244,-1.20621408356605,-0.240478028408944,8.26991104987351,1.06254784854277e-12,0.516222289446242,PASS,
1215,IGFBP7,EC-PCV,-0.0282043214425918,-1.1689091006177,-1.27946961319509,-0.203432857219048,11.849150945843,1.47860197293141e-78,0.5160362758970047,PASS,
1218,HLA-DQA2,Mɸ4-infiltrated,-1.36854423680124,-1.264872641999,-3.56586703121917,-1.31561407779733,7.93993092144988,1.1442279714534e-84,0.515963531957309,PASS,
1219,C9orf16,EC-PCV,-0.696591573556232,-0.756593475564319,-0.862857708851796,-0.0383338127092344,8.61103695169964,1.12548543093479e-05,0.5159520439245593,PASS,
1220,PLK3,Treg,-1.31743679639207,-1.10533654828968,-1.0582780838124,-0.426515465984355,8.51798089550855,2.60601477957358e-07,0.5159265433009309,PASS,
1221,KCND2,Prv-CCL19,-1.08531345923754,-1.00050282413996,-1.08531345923754,-0.328441408631301,8.22434961154265,9.552253859004451e-14,0.5158962118868643,PASS,
1222,SEPT6,Prv-CCL19,-1.31640985443847,-1.18408253400942,-1.29578088546704,-0.542778371280436,8.30767709528748,8.18845719389655e-14,0.5158790153970727,PASS,
1223,SGIP1,Prv-CCL19,-2.08045403945983,-0.805509840476177,-0.834867470950442,-0.398805116386426,8.46808465101251,7.93034652222346e-14,0.5158284974826256,PASS,
1224,H2AFJ,EC-aPCV,-0.145120072433782,-1.0766089702052,-1.06841742629718,-0.123727457039157,8.03864187913616,2.75431583055419e-08,0.515816747852797,PASS,
1227,FOXP2,EC-aPCV,-0.960265101736868,-0.960265101736868,-0.882670492629075,-0.21468048901799,7.82908652570366,7.15146185885153e-05,0.5157006236153647,PASS,
1230,TMEM176B,Mɸ1-LYVE1,-2.64524105569472,-1.04222673159239,-0.903070651228229,-0.673455014149339,8.83365138549565,4.42476311301988e-108,0.515655702138617,PASS,
1232,ANGPTL2,EC-tip,-1.98849012516822,-0.923505106454172,-0.211798207989211,-0.22954427353219,7.56554614101011,2.30011940890171e-81,0.515585401901995,PASS,
1233,SERPING1,EC-tip,-1.29569863549799,-1.43767502990518,-1.44565612202133,-0.711445682139142,8.1306583148265,9.23661298792208e-52,0.5155852253374877,PASS,
1235,SPOCK1,EC-tip,-1.29365073101338,-1.35655595519352,-1.59353494075705,-0.721475018314022,7.46745106593027,5.11474267596392e-32,0.5155572886838196,PASS,
1239,MTMR11,EC-aPCV,-0.547108829514199,-0.859671112352848,-0.876600668392309,-0.0659338498052484,7.83064222740992,2.24988084463684e-05,0.5154459204447849,PASS,
1242,MTRNR2L12,dS2,-0.319911958993775,-1.06821404658935,-0.991149303711736,-0.147884568369742,10.040573502969,7.78556831234389e-125,0.5153785118560554,PASS,
1243,CEACAM1,cDC2,-1.84498164695805,-1.0056552007117,-0.705675196628225,-0.403584259405818,6.87425710871677,9.53377156011859e-06,0.515337761213936,PASS,
1244,TSC22D4,Prv-CCL19,-0.856600358301122,-1.5212459474199,-1.49055576252736,-0.662184849075551,8.39838162431582,3.06140827758812e-21,0.5152900218978715,PASS,
1245,LXN,EC-tip,-1.88402257183598,-0.94983303389894,-0.852261072454493,-0.436070739586295,7.71559606117773,2.53676319873397e-75,0.5152890570180365,PASS,
1247,NDRG1,Mɸ4-infiltrated,-1.94582660629769,-1.39645149174364,-0.19494775139445,-0.44512636118512,8.3449419223885,7.057321522948499e-31,0.5152326374589559,PASS,
1253,PLA2G2D,Mɸ1-LYVE1,-1.83212146786115,-1.09369390689178,-1.06498033030468,-0.568744425377091,7.21126794527039,2.96503995378431e-33,0.5149067004933229,PASS,
1256,PTK7,EC-PCV,-0.879047147509313,-1.14824461973102,-1.11279324549945,-0.379541561238915,7.94134414918503,0.000415235747057,0.5147299292788634,PASS,
1257,CR2,B cell,-1.40458395347558,-0.800590123285258,-0.4544096408489,-0.126770251561797,8.41362405028838,6.93937059446026e-16,0.5147236973613468,PASS,
1262,ARPC1B,Prv-CCL19,-1.05963553769037,-0.882602833130972,-1.09105119431377,-0.293274577003609,8.4924352569103,1.1362131953363e-11,0.5146332788648896,PASS,
